time,latitude,longitude,altitude
12:48:36,50.059936,19.980013,-39.0
12:48:37,50.059938,19.980015,-39.1
12:48:37,50.059944,19.980029,-39.1
12:48:37,50.059947,19.98005,-39.5
12:48:38,50.059949,19.980057,-39.4
12:48:38,50.059952,19.980066,-39.4
12:48:39,50.059956,19.980075,-39.3
12:48:40,50.059952,19.980075,-40.5
12:48:41,50.059954,19.980083,-40.6
12:48:42,50.059956,19.980086,-40.6
12:48:43,50.05996,19.980087,-39.7
12:48:44,50.059962,19.980092,-40.0
12:48:45,50.059965,19.980093,-40.2
12:48:46,50.059965,19.980092,-40.3
12:48:47,50.059967,19.980091,-40.3
12:48:48,50.059968,19.980093,-40.1
12:48:49,50.059968,19.980099,-39.3
12:48:50,50.05997,19.980101,-38.5
12:48:51,50.059972,19.980106,-38.0
12:48:52,50.059975,19.980111,-37.6
12:48:53,50.059981,19.980111,-36.6
12:48:54,50.059987,19.980116,-36.1
12:48:55,50.059991,19.980114,-35.6
12:48:56,50.059989,19.980033,-30.8
12:48:57,50.059992,19.980031,-29.9
12:48:58,50.059996,19.980037,-29.5
12:48:59,50.059999,19.980033,-28.7
12:49:00,50.060003,19.980029,-28.0
12:49:01,50.060005,19.980022,-27.3
12:49:02,50.060006,19.980011,-26.6
12:49:03,50.060004,19.979994,-26.4
12:49:04,50.060001,19.979976,-25.8
12:49:05,50.059996,19.979961,-25.1
12:49:06,50.059992,19.979948,-24.6
12:49:07,50.059987,19.979938,-25.1
12:49:08,50.059983,19.979922,-25.1
12:49:09,50.059977,19.979916,-25.3
12:49:10,50.059975,19.979931,-26.1
12:49:11,50.059973,19.979923,-26.2
12:49:12,50.059974,19.979927,-26.6
12:49:13,50.059975,19.979931,-26.9
12:49:14,50.059973,19.979926,-27.1
12:49:15,50.059968,19.979903,-27.0
12:49:16,50.059965,19.979878,-26.1
12:49:17,50.059964,19.979883,-26.9
12:49:18,50.059963,19.979899,-27.6
12:49:19,50.059962,19.979901,-27.8
12:49:20,50.05996,19.979903,-27.9
12:49:21,50.059955,19.979904,-28.0
12:49:22,50.059953,19.979905,-28.0
12:49:23,50.059951,19.979905,-28.0
12:49:24,50.059945,19.979905,-28.1
12:49:25,50.059943,19.979906,-28.1
12:49:26,50.059938,19.979906,-28.2
