time,latitude,longitude,altitude
12:47:48,50.059969,19.979761,-39.8
12:47:48,50.059966,19.979765,-39.8
12:47:49,50.059964,19.979766,-39.8
12:47:49,50.059964,19.979766,-39.8
12:47:50,50.059965,19.97976,-39.8
12:47:50,50.059965,19.979755,-39.8
12:47:51,50.059967,19.979778,-39.8
12:47:52,50.059967,19.979783,-39.8
12:47:53,50.059966,19.979793,-39.8
12:47:54,50.059962,19.979796,-39.8
12:47:55,50.059956,19.979791,-39.8
12:47:56,50.059948,19.979786,-39.8
12:47:57,50.059941,19.979785,-39.8
12:47:58,50.059935,19.979793,-39.8
12:47:59,50.059933,19.979813,-39.7
12:48:00,50.059928,19.979821,-39.7
12:48:01,50.059922,19.979827,-40.0
12:48:02,50.059917,19.979838,-40.4
12:48:03,50.059911,19.979829,-39.8
12:48:04,50.059909,19.979824,-39.8
12:48:05,50.059907,19.979824,-39.8
12:48:06,50.059905,19.979823,-39.8
12:48:07,50.059908,19.979826,-39.8
12:48:08,50.059912,19.979832,-39.8
12:48:09,50.059917,19.979839,-39.8
12:48:10,50.059921,19.979849,-39.8
12:48:11,50.059922,19.979851,-39.8
12:48:12,50.05992,19.979853,-39.8
12:48:13,50.059919,19.979854,-39.8
12:48:14,50.059917,19.979862,-39.8
