20:13:11,49.878059,20.650977,311.3
20:13:14,49.878058,20.650978,311.6
20:13:17,49.878058,20.650978,311.7
20:13:20,49.878057,20.650977,311.8
20:13:23,49.878057,20.65098,313.0
20:13:27,49.878061,20.650984,314.5
20:13:30,49.878066,20.650989,315.9
20:13:33,49.878071,20.650995,317.5
20:13:36,49.87807,20.650995,317.4
20:13:39,49.87807,20.650995,317.2
20:13:42,49.878076,20.651,318.1
20:13:45,49.878082,20.651005,319.0
20:13:49,49.878088,20.651012,319.6
20:13:52,49.878095,20.65102,320.3
20:13:55,49.878098,20.651031,320.9
20:13:59,49.878102,20.651043,321.4
20:14:02,49.878102,20.65105,321.1
20:14:06,49.878101,20.651055,320.7
20:14:09,49.878099,20.651059,319.9
20:14:12,49.878096,20.651063,319.4
20:14:15,49.878096,20.651064,319.4
20:14:18,49.878096,20.651064,319.3
20:14:23,49.878096,20.651066,319.3
20:14:26,49.878093,20.651068,319.4
20:14:29,49.878088,20.651063,319.1
20:14:33,49.878081,20.651055,318.6
20:14:36,49.878072,20.651044,317.8
20:14:39,49.878064,20.651037,317.1
20:14:43,49.878057,20.651036,316.4
20:14:46,49.878049,20.651038,315.7
20:14:49,49.878042,20.651046,315.1
20:14:52,49.878041,20.65105,315.1
20:14:55,49.87804,20.651053,315.1
20:14:59,49.878038,20.651055,315.0
20:15:02,49.878037,20.651063,314.6
20:15:05,49.878039,20.651072,314.4
20:15:09,49.87804,20.65108,314.5
20:15:12,49.878038,20.651085,313.9
20:15:15,49.878037,20.651088,313.3
20:15:19,49.878037,20.651091,312.8
20:15:22,49.878037,20.651092,312.3
20:15:25,49.878033,20.651088,309.8
20:15:29,49.878025,20.65108,306.8
20:15:33,49.878019,20.651071,303.8
20:15:36,49.878012,20.651061,300.9
20:15:40,49.878006,20.651051,298.1
20:15:43,49.877998,20.651042,295.2
20:15:47,49.877991,20.651034,292.4
20:15:50,49.877985,20.651026,289.7
20:15:53,49.877978,20.651018,287.1
20:15:56,49.87797,20.651013,284.4
20:15:59,49.877961,20.651008,281.8
20:16:03,49.877952,20.651003,279.2
20:16:06,49.877943,20.650997,276.6
20:16:09,49.877935,20.650993,274.2
20:16:13,49.877926,20.65099,271.8
20:16:16,49.877917,20.650987,269.4
20:16:20,49.877906,20.650985,267.1
