time,latitude,longitude,altitude
12:44:31,50.060409,19.982594,-39.8
12:44:32,50.060414,19.982608,-39.8
12:44:33,50.060421,19.98263,-39.8
12:44:34,50.060427,19.982663,-39.8
12:44:35,50.060434,19.982692,-39.8
12:44:36,50.06044,19.982718,-39.8
12:44:37,50.060444,19.982733,-39.8
12:44:38,50.060447,19.982746,-39.8
12:44:39,50.060449,19.982765,-39.8
12:44:40,50.060451,19.982788,-39.8
12:44:41,50.060451,19.982808,-39.8
12:44:42,50.060451,19.982823,-39.8
12:44:43,50.060452,19.982843,-39.8
12:44:44,50.060453,19.982859,-39.8
12:44:45,50.060456,19.982876,-39.8
