time,latitude,longitude,altitude
12:47:03,50.059953,19.97983,-39.8
12:47:04,50.059954,19.979831,-39.8
12:47:05,50.059955,19.979831,-39.8
12:47:06,50.059956,19.979831,-39.8
12:47:07,50.059957,19.97983,-39.8
12:47:08,50.059957,19.979828,-39.8
12:47:09,50.059959,19.979831,-39.8
12:47:10,50.059961,19.979836,-39.8
12:47:11,50.059967,19.979847,-39.8
12:47:12,50.059974,19.979857,-39.8
12:47:13,50.05998,19.979859,-39.8
12:47:14,50.059983,19.97985,-39.8
12:47:15,50.059989,19.979852,-39.8
12:47:16,50.059993,19.97986,-39.8
12:47:17,50.059994,19.979862,-39.8
12:47:18,50.059996,19.979858,-39.8
12:47:19,50.059996,19.979847,-39.8
12:47:20,50.059998,19.979838,-39.8
12:47:21,50.059998,19.97983,-39.8
12:47:22,50.06,19.979826,-39.8
12:47:23,50.060002,19.979818,-39.8
12:47:24,50.060003,19.979809,-39.8
12:47:25,50.060003,19.9798,-39.8
12:47:26,50.060004,19.9798,-39.8
12:47:27,50.060005,19.979799,-39.8
12:47:28,50.060006,19.979798,-39.8
12:47:29,50.060008,19.979798,-39.8
