time,latitude,longitude,altitude
13:06:16,50.059462,19.977644,211.2
13:06:17,50.05946,19.977635,211.1
13:06:17,50.059453,19.977622,211.5
13:06:18,50.059449,19.977618,211.5
13:06:18,50.05945,19.977615,211.5
13:06:19,50.059452,19.977615,211.5
13:06:20,50.059454,19.977612,211.6
13:06:21,50.059454,19.977611,211.5
13:06:22,50.059459,19.977629,210.6
13:06:23,50.059464,19.977646,209.8
13:06:24,50.059467,19.977662,208.9
13:06:25,50.059472,19.977678,208.2
13:06:26,50.059474,19.977692,207.6
13:06:27,50.059477,19.977705,207.0
13:06:28,50.05948,19.977716,206.6
13:06:29,50.059484,19.977725,206.4
13:06:30,50.059483,19.977712,206.9
13:06:31,50.059481,19.977702,207.3
13:06:32,50.059481,19.977694,207.7
13:06:33,50.05948,19.977694,207.4
13:06:34,50.05948,19.977692,207.3
13:06:35,50.059478,19.977693,207.3
13:06:36,50.059476,19.977683,208.1
13:06:37,50.059476,19.977676,208.7
13:06:38,50.059475,19.977673,208.9
13:06:39,50.059475,19.977672,209.0
13:06:40,50.059474,19.977669,208.9
13:06:41,50.059474,19.977666,209.2
13:06:42,50.059473,19.977662,209.6
13:06:43,50.059474,19.97766,209.8
13:06:44,50.059469,19.97766,209.9
13:06:45,50.059466,19.977659,210.2
13:06:46,50.059468,19.977659,210.2
13:06:47,50.059469,19.977658,210.3
13:06:48,50.059469,19.977658,210.3
13:06:49,50.05947,19.977658,210.3
13:06:50,50.05947,19.977657,210.4
13:06:51,50.05947,19.977657,210.4
13:06:52,50.05947,19.977656,210.5
13:06:53,50.05947,19.977655,210.6
13:06:54,50.05947,19.977655,210.7
13:06:55,50.059469,19.977654,210.8
13:06:56,50.059476,19.977663,210.8
13:06:57,50.059484,19.977681,209.9
13:06:58,50.05949,19.977691,209.5
13:06:59,50.059489,19.977691,209.6
13:07:00,50.059491,19.977699,209.3
13:07:01,50.059491,19.9777,209.4
13:07:02,50.05949,19.9777,209.6
13:07:03,50.059489,19.977699,209.6
13:07:04,50.059488,19.977698,209.8
13:07:05,50.059483,19.977699,210.1
13:07:06,50.059483,19.977697,210.3
13:07:07,50.059482,19.977696,210.5
13:07:08,50.05948,19.977694,210.7
13:07:09,50.059475,19.977694,210.6
13:07:10,50.059468,19.977701,210.6
13:07:11,50.059466,19.977699,210.8
13:07:12,50.059464,19.977698,211.0
13:07:13,50.059463,19.977698,211.2
13:07:14,50.059462,19.977698,211.4
13:07:15,50.05946,19.977697,211.6
13:07:16,50.059458,19.977697,211.8
13:07:17,50.059458,19.977697,212.0
13:07:18,50.059456,19.977697,212.3
13:07:19,50.059455,19.977698,212.4
13:07:20,50.059458,19.977688,212.6
13:07:21,50.059458,19.977677,212.7
13:07:22,50.059459,19.977681,212.5
13:07:23,50.059459,19.977683,212.6
13:07:24,50.059459,19.977683,212.7
13:07:25,50.059458,19.977683,212.8
13:07:26,50.059458,19.977683,212.8
13:07:27,50.059459,19.977683,212.9
13:07:28,50.05946,19.977684,212.9
13:07:29,50.059475,19.977747,207.6
13:07:30,50.059489,19.977812,202.8
13:07:31,50.059502,19.977871,198.2
13:07:32,50.059514,19.977928,194.0
13:07:33,50.059525,19.977982,190.0
13:07:34,50.059536,19.978033,186.1
13:07:35,50.059545,19.978083,182.5
13:07:36,50.059554,19.978131,179.0
13:07:37,50.059568,19.97819,175.6
13:07:38,50.059579,19.978257,172.0
13:07:39,50.05959,19.978319,168.3
13:07:40,50.059602,19.978383,164.3
13:07:41,50.059615,19.978446,160.2
13:07:42,50.059628,19.978513,155.9
13:07:43,50.059636,19.978568,152.0
13:07:44,50.059643,19.978623,148.2
13:07:45,50.059651,19.978676,144.7
13:07:46,50.059658,19.978726,141.3
13:07:47,50.059664,19.978773,138.0
13:07:48,50.059668,19.978812,134.7
13:07:49,50.059664,19.978808,135.1
13:07:50,50.05966,19.978811,134.6
13:07:51,50.059656,19.978806,134.6
13:07:52,50.059654,19.978799,135.2
13:07:53,50.059654,19.978795,135.5
13:07:54,50.059653,19.978793,135.7
13:07:55,50.059647,19.978772,136.6
13:07:56,50.05964,19.978749,137.4
13:07:57,50.059634,19.978719,138.6
13:07:58,50.059633,19.978718,138.7
13:07:59,50.059632,19.978718,138.8
13:08:00,50.05963,19.978717,139.1
13:08:01,50.059626,19.97871,140.0
13:08:02,50.059445,19.977757,215.8
13:08:03,50.059451,19.977758,216.2
13:08:04,50.059453,19.977761,216.5
13:08:05,50.059455,19.977759,216.7
13:08:06,50.059462,19.977759,217.1
13:08:07,50.059461,19.977756,217.2
13:08:08,50.05946,19.977752,217.2
13:08:09,50.059459,19.977748,217.3
13:08:10,50.059458,19.977743,217.3
13:08:11,50.059456,19.977739,217.2
13:08:12,50.059455,19.977734,217.2
13:08:13,50.059454,19.977729,217.2
13:08:14,50.059453,19.977723,217.2
13:08:15,50.059452,19.977718,217.2
13:08:16,50.059453,19.977712,217.4
13:08:17,50.059453,19.977707,217.5
13:08:18,50.059452,19.977704,217.6
13:08:19,50.059456,19.977701,217.6
13:08:20,50.05946,19.977697,217.6
13:08:21,50.05946,19.977695,217.8
13:08:22,50.05946,19.977695,217.9
13:08:23,50.05946,19.977697,217.9
13:08:24,50.059462,19.977701,217.5
13:08:25,50.059469,19.977721,216.6
13:08:26,50.05948,19.977748,215.4
13:08:27,50.059486,19.977761,214.9
13:08:28,50.059492,19.977776,214.4
13:08:29,50.059496,19.977791,213.9
13:08:30,50.059493,19.977785,214.3
13:08:31,50.05949,19.977777,214.7
13:08:32,50.059489,19.977772,215.0
13:08:33,50.059486,19.977762,215.6
13:08:34,50.059484,19.977754,216.1
13:08:35,50.059483,19.977749,216.3
13:08:36,50.059483,19.977749,216.3
13:08:37,50.059483,19.977748,216.3
13:08:38,50.059482,19.977746,216.4
13:08:39,50.059481,19.977745,216.5
13:08:40,50.05948,19.977743,216.5
13:08:41,50.05948,19.977743,216.5
13:08:42,50.05948,19.977743,216.5
13:08:43,50.05948,19.977742,216.5
