Time,Latitude,Longitude,Altitude
17:41:26,49.879173,20.646635,-38.9
17:41:28,49.879182,20.646645,-38.9
17:41:30,49.879191,20.646657,-38.9
17:41:31,49.879201,20.646668,-38.9
17:41:32,49.879211,20.646682,-38.9
17:41:34,49.879221,20.646688,-38.9
17:41:36,49.879224,20.646682,-38.9
17:41:39,49.879228,20.646664,-38.9
17:41:40,49.879228,20.646652,-38.9
17:42:15,49.879231,20.646443,-38.9
17:42:16,49.87923,20.646443,-38.9
17:42:18,49.87923,20.646441,-38.9
17:42:19,49.879227,20.646435,-39.0
17:42:21,49.879224,20.646433,-39.1
17:42:22,49.879221,20.646435,-39.1
17:42:24,49.879219,20.646437,-38.9
