Time,Latitude,Longitude,Altitude
13:25:25,49.878318,20.650476,259.5
13:25:27,49.878315,20.650468,259.4
13:25:29,49.87831,20.650466,259.6
13:25:31,49.878282,20.65054,263.9
13:25:32,49.87827,20.65056,265.3
13:25:34,49.878259,20.650574,266.1
13:25:36,49.878245,20.650588,267.6
13:25:38,49.878234,20.650612,269.9
13:25:40,49.878226,20.650642,272.2
13:25:41,49.878216,20.650663,273.9
13:25:43,49.87821,20.650685,275.7
13:25:45,49.878199,20.650698,276.7
13:25:47,49.878189,20.65071,277.6
13:25:49,49.878178,20.65073,278.8
13:25:51,49.878169,20.650754,280.7
13:25:52,49.878162,20.650786,282.7
13:25:54,49.87815,20.650824,284.8
13:25:56,49.878139,20.650864,286.6
13:25:57,49.878131,20.650882,287.5
13:25:59,49.878123,20.650896,288.1
13:26:01,49.878116,20.650906,288.6
13:26:03,49.878109,20.650915,289.1
13:26:05,49.878105,20.650921,289.2
13:26:07,49.878101,20.650928,289.5
13:26:09,49.878103,20.650935,289.4
13:26:11,49.878103,20.650937,289.3
13:26:13,49.878103,20.65094,289.3
13:26:14,49.878106,20.650927,289.1
13:26:17,49.878105,20.650917,289.0
13:26:19,49.878105,20.650912,289.1
13:26:20,49.878104,20.650912,289.5
13:26:21,49.878104,20.650913,289.6
13:26:23,49.8781,20.650921,290.1
13:26:25,49.878097,20.650928,290.5
13:26:27,49.878094,20.650936,290.9
13:26:29,49.878092,20.650955,292.2
13:26:30,49.878093,20.650973,293.4
13:26:31,49.878092,20.650996,294.4
13:26:33,49.878089,20.651019,295.6
13:26:35,49.87809,20.651034,296.5
13:26:37,49.878091,20.65105,297.3
13:26:38,49.878087,20.651063,297.6
13:26:40,49.878084,20.651069,297.7
13:26:41,49.878079,20.651081,298.5
13:26:42,49.878074,20.651087,298.9
13:26:44,49.878071,20.651084,298.9
13:26:46,49.878068,20.651084,299.2
13:26:48,49.878066,20.651089,299.8
13:26:49,49.878064,20.651091,300.2
13:26:51,49.878059,20.651088,300.3
13:26:52,49.878058,20.651091,300.8
13:26:54,49.878057,20.651095,301.2
13:26:56,49.878056,20.651099,301.7
13:26:58,49.878051,20.651105,302.3
13:27:00,49.878046,20.651111,302.7
13:27:02,49.878042,20.651117,302.7
13:27:04,49.878039,20.651122,302.8
13:27:06,49.878038,20.651129,302.5
13:27:07,49.878036,20.651136,302.2
13:27:10,49.878037,20.65114,302.6
13:27:11,49.878037,20.651142,302.7
13:27:13,49.878037,20.651142,302.8
13:27:15,49.878034,20.651143,303.1
13:27:17,49.878031,20.651144,303.2
13:27:19,49.878031,20.651142,303.6
13:27:21,49.878037,20.651139,303.4
13:27:23,49.878042,20.651145,303.4
13:27:24,49.878047,20.651155,303.4
13:27:26,49.878051,20.651164,303.5
13:27:28,49.878053,20.651172,303.3
13:27:30,49.878056,20.651188,303.4
13:27:31,49.878061,20.651209,303.7
13:27:33,49.878065,20.651226,303.6
13:27:35,49.878068,20.651243,303.3
13:27:37,49.878072,20.65126,302.7
13:27:39,49.878075,20.651284,302.4
13:27:41,49.878076,20.651298,301.9
13:40:11,49.878098,20.65087,291.2
13:40:13,49.878098,20.65087,291.3
13:40:15,49.878097,20.65087,291.4
13:40:16,49.878097,20.65087,291.4
13:40:18,49.878097,20.65087,291.5
13:40:20,49.878097,20.65087,291.5
13:40:22,49.878097,20.650873,291.3
13:40:23,49.878096,20.650876,291.3
13:40:25,49.878095,20.650879,291.5
13:40:27,49.878093,20.650884,291.8
