1727868112.9136262, 50.035669, 19.5864943, 236.9, {'x': -1.0031704956054688, 'y': -1.467645617675781, 'z': -10.249577307128906}, {'x': -0.9312977099236641, 'y': 0.5038167938931297, 'z': -0.8778625954198473}
1727868114.1152408, 50.035669, 19.5864956, 236.7, {'x': -1.0199299072265624, 'y': -1.39821376953125, 'z': -10.098742602539062}, {'x': -1.0381679389312977, 'y': 0.3816793893129771, 'z': -0.7786259541984732}
1727868115.3517003, 50.0356682, 19.5864904, 237.1, {'x': -0.9337386474609375, 'y': -1.47482822265625, 'z': -10.194510668945313}, {'x': -1.083969465648855, 'y': 0.40458015267175573, 'z': -0.7557251908396947}
1727868116.5967107, 50.0356678, 19.5864876, 237.4, {'x': -0.8188169677734375, 'y': -1.4317325927734375, 'z': -10.160991845703125}, {'x': -0.9770992366412213, 'y': 0.3893129770992366, 'z': -0.7404580152671756}
1727868117.9149082, 50.0356676, 19.5864859, 237.5, {'x': -0.9504980590820312, 'y': -1.4508862060546874, 'z': -10.096348400878906}, {'x': -0.8854961832061069, 'y': 0.5419847328244275, 'z': -1.0}
1727868119.1472979, 50.0356675, 19.5864837, 237.6, {'x': -0.9528922607421875, 'y': -1.438915197753906, 'z': -10.120290417480469}, {'x': -1.0229007633587786, 'y': 0.16793893129770993, 'z': -0.816793893129771}
1727868120.3834913, 50.0356673, 19.5864824, 237.7, {'x': -0.9433154541015625, 'y': -1.5059528442382812, 'z': -10.067617980957031}, {'x': -0.9923664122137404, 'y': 0.5114503816793893, 'z': -0.6641221374045801}
1727868121.6198928, 50.0356669, 19.5864806, 237.9, {'x': -1.0726023437499999, 'y': -1.4149731811523436, 'z': -10.079588989257813}, {'x': -1.0, 'y': 0.4732824427480916, 'z': -0.8702290076335878}
1727868122.9172904, 50.0356666, 19.5864785, 238.1, {'x': -0.9744400756835937, 'y': -1.4006079711914061, 'z': -10.149020837402343}, {'x': -1.0534351145038168, 'y': 0.3053435114503817, 'z': -0.9083969465648855}
1727868124.165773, 50.0356665, 19.5864779, 238.1, {'x': -0.9696516723632812, 'y': -1.4772224243164063, 'z': -10.180145458984374}, {'x': -1.0610687022900764, 'y': 0.5648854961832062, 'z': -0.8244274809160306}
1727868125.435995, 50.0356664, 19.5864775, 238.1, {'x': -1.0079588989257813, 'y': -1.5322890624999999, 'z': -10.196904870605469}, {'x': -1.1984732824427482, 'y': 0.29770992366412213, 'z': -0.7633587786259542}
1727868126.6916234, 50.0356663, 19.5864772, 238.1, {'x': -0.967257470703125, 'y': -1.4341267944335936, 'z': -10.070012182617187}, {'x': -1.1145038167938932, 'y': 0.37404580152671757, 'z': -0.7862595419847328}
1727868127.9220357, 50.035666, 19.5864769, 238.2, {'x': -1.0319009155273438, 'y': -1.4604630126953124, 'z': -10.184933862304687}, {'x': -1.1755725190839694, 'y': 0.5725190839694656, 'z': -0.648854961832061}
1727868129.1703732, 50.0356658, 19.5864765, 238.2, {'x': -0.9457096557617187, 'y': -1.438915197753906, 'z': -10.228029492187499}, {'x': -1.0610687022900764, 'y': 0.3282442748091603, 'z': -0.8854961832061069}
1727868130.4112115, 50.0356653, 19.5864762, 238.2, {'x': -0.9433154541015625, 'y': -1.465251416015625, 'z': -10.158597644042969}, {'x': -1.0687022900763359, 'y': 0.2595419847328244, 'z': -0.8320610687022901}
1727868131.654349, 50.0356649, 19.586476, 238.2, {'x': -0.9864110839843749, 'y': -1.4796166259765624, 'z': -10.158597644042969}, {'x': -1.0, 'y': 0.25190839694656486, 'z': -0.8015267175572519}
1727868132.8929424, 50.0356644, 19.5864758, 238.2, {'x': -0.8164227661132812, 'y': -1.5203180541992187, 'z': -10.158597644042969}, {'x': -0.6564885496183206, 'y': 0.46564885496183206, 'z': -0.9770992366412213}
1727868134.1276069, 50.035664, 19.5864759, 238.3, {'x': -0.9983820922851562, 'y': -1.3934253662109375, 'z': -10.16338604736328}, {'x': -1.0458015267175573, 'y': 0.5419847328244275, 'z': -0.7251908396946565}
1727868135.3625793, 50.0356636, 19.5864755, 238.3, {'x': -0.8164227661132812, 'y': -1.467645617675781, 'z': -10.105925207519531}, {'x': -0.9847328244274809, 'y': 0.4580152671755725, 'z': -0.9465648854961832}
1727868136.6031857, 50.0356633, 19.5864749, 238.3, {'x': -0.928950244140625, 'y': -1.446097802734375, 'z': -10.20169327392578}, {'x': -1.015267175572519, 'y': 0.46564885496183206, 'z': -0.9083969465648855}
1727868137.8523192, 50.035663, 19.5864745, 238.4, {'x': -0.9504980590820312, 'y': -1.446097802734375, 'z': -10.091559997558592}, {'x': -1.2442748091603053, 'y': 0.32061068702290074, 'z': -1.1068702290076335}
1727868139.0663269, 50.0356627, 19.5864742, 238.4, {'x': -0.9864110839843749, 'y': -1.4341267944335936, 'z': -10.108319409179687}, {'x': -1.0381679389312977, 'y': 0.366412213740458, 'z': -0.7709923664122137}
1727868140.3436587, 50.0356622, 19.5864739, 238.4, {'x': -1.0103531005859374, 'y': -1.4628572143554686, 'z': -10.216058483886718}, {'x': -0.9236641221374046, 'y': 0.42748091603053434, 'z': -0.9312977099236641}
1727868141.5854583, 50.035662, 19.5864736, 238.5, {'x': -0.9528922607421875, 'y': -1.4173673828125, 'z': -10.151415039062499}, {'x': -1.099236641221374, 'y': 0.40458015267175573, 'z': -0.732824427480916}
1727868142.8380258, 50.0356617, 19.5864734, 238.5, {'x': -0.8020575561523438, 'y': -1.4341267944335936, 'z': -10.20169327392578}, {'x': -0.8778625954198473, 'y': 0.3053435114503817, 'z': -0.7633587786259542}
1727868144.1485703, 50.0356615, 19.5864735, 238.5, {'x': -0.9313444458007812, 'y': -1.4508862060546874, 'z': -10.141838232421874}, {'x': -0.9694656488549618, 'y': 0.5114503816793893, 'z': -0.732824427480916}
1727868145.3930438, 50.0356612, 19.5864733, 238.5, {'x': -0.9624690673828125, 'y': -1.4413093994140624, 'z': -10.172962854003906}, {'x': -1.0458015267175573, 'y': 0.32061068702290074, 'z': -0.8473282442748091}
1727868146.6410003, 50.035661, 19.5864728, 238.5, {'x': -0.9552864624023437, 'y': -1.5131354492187499, 'z': -10.12507882080078}, {'x': -0.9618320610687023, 'y': 0.6564885496183206, 'z': -0.732824427480916}
1727868147.8971443, 50.0356607, 19.5864721, 238.6, {'x': -0.9265560424804687, 'y': -1.4772224243164063, 'z': -10.134655627441406}, {'x': -0.9312977099236641, 'y': 0.366412213740458, 'z': -0.9083969465648855}
1727868149.2092762, 50.0356605, 19.5864714, 238.6, {'x': -1.005564697265625, 'y': -1.4173673828125, 'z': -10.134655627441406}, {'x': -0.9236641221374046, 'y': 0.40458015267175573, 'z': -0.8549618320610687}
1727868150.4517097, 50.0356604, 19.586471, 238.7, {'x': -0.9744400756835937, 'y': -1.4532804077148436, 'z': -10.160991845703125}, {'x': -1.0610687022900764, 'y': 0.4122137404580153, 'z': -0.7938931297709924}
1727868151.6927402, 50.0356602, 19.5864702, 238.7, {'x': -0.9576806640625, 'y': -1.446097802734375, 'z': -10.141838232421874}, {'x': -1.083969465648855, 'y': 0.6183206106870229, 'z': -0.8244274809160306}
1727868152.9228995, 50.0356601, 19.5864695, 238.8, {'x': -0.9983820922851562, 'y': -1.4628572143554686, 'z': -10.160991845703125}, {'x': -1.0763358778625953, 'y': 0.31297709923664124, 'z': -0.9465648854961832}
1727868154.161993, 50.03566, 19.5864685, 238.8, {'x': -0.9097966308593749, 'y': -1.4341267944335936, 'z': -10.091559997558592}, {'x': -0.9083969465648855, 'y': 0.3511450381679389, 'z': -0.916030534351145}
1727868155.438117, 50.0356599, 19.5864678, 238.9, {'x': -1.0007762939453124, 'y': -1.455674609375, 'z': -10.213664282226562}, {'x': -1.1984732824427482, 'y': 0.4732824427480916, 'z': -0.6870229007633588}
1727868156.7040632, 50.0356597, 19.5864669, 238.9, {'x': -0.9528922607421875, 'y': -1.4532804077148436, 'z': -10.168174450683592}, {'x': -1.2290076335877862, 'y': 0.6106870229007634, 'z': -0.9236641221374046}
1727868157.9427927, 50.0356594, 19.5864657, 239.0, {'x': -0.9600748657226562, 'y': -1.4437036010742186, 'z': -10.139444030761718}, {'x': -1.0, 'y': 0.3969465648854962, 'z': -0.6870229007633588}
1727868159.185869, 50.0356592, 19.5864646, 239.0, {'x': -0.9744400756835937, 'y': -1.4604630126953124, 'z': -10.122684619140625}, {'x': -1.0381679389312977, 'y': 0.48854961832061067, 'z': -0.9694656488549618}
1727868160.4344704, 50.035659, 19.5864638, 239.0, {'x': -1.0486603271484374, 'y': -1.448492004394531, 'z': -10.220846887207031}, {'x': -1.1297709923664123, 'y': 0.366412213740458, 'z': -0.816793893129771}
1727868161.687315, 50.0356588, 19.5864629, 239.0, {'x': -0.9337386474609375, 'y': -1.4987702392578124, 'z': -10.263942517089843}, {'x': -0.8702290076335878, 'y': 0.5038167938931297, 'z': -0.7557251908396947}
1727868162.9286492, 50.0356585, 19.5864621, 239.0, {'x': -0.9911994873046874, 'y': -1.4006079711914061, 'z': -10.108319409179687}, {'x': -1.083969465648855, 'y': 0.4732824427480916, 'z': -0.7633587786259542}
1727868164.1703477, 50.0356585, 19.5864614, 239.0, {'x': -0.93852705078125, 'y': -1.4317325927734375, 'z': -10.182539660644531}, {'x': -0.9541984732824428, 'y': 0.3816793893129771, 'z': -0.8244274809160306}
1727868165.425843, 50.0356582, 19.5864609, 239.0, {'x': -0.9600748657226562, 'y': -1.4604630126953124, 'z': -10.122684619140625}, {'x': -1.0534351145038168, 'y': 0.2366412213740458, 'z': -0.8244274809160306}
1727868166.6729684, 50.035658, 19.5864602, 239.0, {'x': -0.9265560424804687, 'y': -1.4173673828125, 'z': -10.259154113769531}, {'x': -1.083969465648855, 'y': 0.25190839694656486, 'z': -0.7633587786259542}
1727868167.9262187, 50.0356579, 19.5864594, 239.0, {'x': -0.9193734375, 'y': -1.5131354492187499, 'z': -10.038887561035155}, {'x': -1.1145038167938932, 'y': 0.42748091603053434, 'z': -0.7862595419847328}
1727868169.167191, 50.0356578, 19.5864591, 239.0, {'x': -0.9864110839843749, 'y': -1.5035586425781249, 'z': -10.122684619140625}, {'x': -1.1297709923664123, 'y': 0.3893129770992366, 'z': -0.8473282442748091}
1727868170.4007506, 50.0356576, 19.5864588, 239.0, {'x': -0.8978256225585937, 'y': -1.4700398193359374, 'z': -10.137049829101562}, {'x': -1.0534351145038168, 'y': 0.3893129770992366, 'z': -0.7862595419847328}
1727868171.648814, 50.0356575, 19.5864586, 239.0, {'x': -0.9528922607421875, 'y': -1.4413093994140624, 'z': -10.199299072265624}, {'x': -1.1374045801526718, 'y': 0.3893129770992366, 'z': -0.7099236641221374}
1727868172.9006793, 50.0356574, 19.5864578, 239.0, {'x': -0.9624690673828125, 'y': -1.4820108276367188, 'z': -10.192116467285155}, {'x': -1.1374045801526718, 'y': 0.33587786259541985, 'z': -0.8015267175572519}
1727868174.1323438, 50.0356573, 19.5864569, 239.0, {'x': -1.005564697265625, 'y': -1.4101847778320311, 'z': -10.13226142578125}, {'x': -1.0381679389312977, 'y': 0.40458015267175573, 'z': -0.6412213740458015}
1727868175.500293, 50.0356572, 19.5864562, 238.9, {'x': -0.9026140258789062, 'y': -1.4053963745117186, 'z': -10.261548315429687}, {'x': -0.9770992366412213, 'y': 0.09923664122137404, 'z': -1.0076335877862594}
1727868176.7426937, 50.0356572, 19.5864555, 238.9, {'x': -0.9265560424804687, 'y': -1.4245499877929686, 'z': -10.137049829101562}, {'x': -1.1221374045801527, 'y': 0.42748091603053434, 'z': -0.8091603053435115}
1727868177.9806142, 50.0356571, 19.5864556, 238.9, {'x': -0.967257470703125, 'y': -1.5059528442382812, 'z': -10.206481677246094}, {'x': -0.9541984732824428, 'y': 0.5572519083969466, 'z': -0.8091603053435115}
1727868179.2232063, 50.035657, 19.5864551, 238.9, {'x': -0.9935936889648437, 'y': -1.458068811035156, 'z': -10.089165795898436}, {'x': -1.0916030534351144, 'y': 0.5190839694656488, 'z': -0.9312977099236641}
1727868180.4753268, 50.0356568, 19.5864548, 238.9, {'x': -0.9911994873046874, 'y': -1.4820108276367188, 'z': -10.137049829101562}, {'x': -0.9465648854961832, 'y': 0.5954198473282443, 'z': -0.7251908396946565}
1727868181.728125, 50.0356566, 19.5864544, 238.9, {'x': -0.9528922607421875, 'y': -1.419761584472656, 'z': -10.108319409179687}, {'x': -1.0687022900763359, 'y': 0.5954198473282443, 'z': -0.8854961832061069}
1727868182.9719355, 50.0356565, 19.5864539, 238.9, {'x': -0.9600748657226562, 'y': -1.4987702392578124, 'z': -10.105925207519531}, {'x': -0.6106870229007634, 'y': 0.31297709923664124, 'z': -0.7557251908396947}
1727868184.221482, 50.0356565, 19.5864535, 238.9, {'x': -0.8858546142578124, 'y': -1.5131354492187499, 'z': -10.251971508789062}, {'x': -0.9541984732824428, 'y': 0.44274809160305345, 'z': -0.8473282442748091}
1727868185.491192, 50.0356565, 19.5864528, 238.9, {'x': -0.9265560424804687, 'y': -1.4437036010742186, 'z': -10.007762939453125}, {'x': -1.1145038167938932, 'y': 0.6183206106870229, 'z': -0.7633587786259542}
1727868186.7319386, 50.0356564, 19.5864524, 238.9, {'x': -0.9696516723632812, 'y': -1.4772224243164063, 'z': -10.192116467285155}, {'x': -1.1374045801526718, 'y': 0.5954198473282443, 'z': -0.8778625954198473}
1727868187.971651, 50.0356564, 19.586452, 238.9, {'x': -0.948103857421875, 'y': -1.446097802734375, 'z': -10.05564697265625}, {'x': -1.3206106870229009, 'y': 0.5801526717557252, 'z': -0.7633587786259542}
1727868189.2118065, 50.0356563, 19.5864512, 238.9, {'x': -0.9433154541015625, 'y': -1.4173673828125, 'z': -10.151415039062499}, {'x': -0.916030534351145, 'y': 0.25190839694656486, 'z': -0.8244274809160306}
1727868190.451809, 50.0356562, 19.5864505, 238.9, {'x': -0.9241618408203125, 'y': -1.429338391113281, 'z': -10.146626635742187}, {'x': -0.916030534351145, 'y': 0.48091603053435117, 'z': -0.7099236641221374}
1727868191.6830106, 50.0356562, 19.58645, 238.9, {'x': -1.0486603271484374, 'y': -1.4604630126953124, 'z': -10.180145458984374}, {'x': -0.6259541984732825, 'y': 0.183206106870229, 'z': -0.9312977099236641}
1727868192.924798, 50.0356561, 19.5864497, 239.0, {'x': -0.9457096557617187, 'y': -1.4341267944335936, 'z': -10.151415039062499}, {'x': -1.2061068702290076, 'y': 0.4198473282442748, 'z': -0.8549618320610687}
1727868194.1615293, 50.035656, 19.5864494, 239.0, {'x': -0.9504980590820312, 'y': -1.455674609375, 'z': -9.981426721191406}, {'x': -1.083969465648855, 'y': 0.3969465648854962, 'z': -0.9236641221374046}
1727868195.4152508, 50.035656, 19.586449, 239.0, {'x': -0.93852705078125, 'y': -1.458068811035156, 'z': -10.156203442382813}, {'x': -1.3053435114503817, 'y': 0.3282442748091603, 'z': -0.7786259541984732}
1727868196.6588962, 50.0356559, 19.5864486, 239.0, {'x': -0.9840168823242187, 'y': -1.446097802734375, 'z': -10.156203442382813}, {'x': -1.0229007633587786, 'y': 0.46564885496183206, 'z': -0.7786259541984732}
1727868197.9074616, 50.0356558, 19.5864482, 239.0, {'x': -1.0438719238281249, 'y': -1.3814543579101561, 'z': -10.127473022460936}, {'x': -1.0610687022900764, 'y': 0.29770992366412213, 'z': -0.732824427480916}
1727868199.145002, 50.0356557, 19.5864478, 239.0, {'x': -0.9504980590820312, 'y': -1.4700398193359374, 'z': -10.067617980957031}, {'x': -1.1145038167938932, 'y': 0.4580152671755725, 'z': -0.8473282442748091}
1727868200.3847356, 50.0356556, 19.5864473, 239.0, {'x': -0.9696516723632812, 'y': -1.4437036010742186, 'z': -10.09395419921875}, {'x': -1.1221374045801527, 'y': 0.46564885496183206, 'z': -0.816793893129771}
1727868201.6847894, 50.0356555, 19.5864471, 239.0, {'x': -0.9600748657226562, 'y': -1.455674609375, 'z': -10.091559997558592}, {'x': -0.9618320610687023, 'y': 0.37404580152671757, 'z': -0.7786259541984732}
1727868202.9273899, 50.0356554, 19.5864466, 239.1, {'x': -0.9720458740234375, 'y': -1.407790576171875, 'z': -10.062829577636718}, {'x': -1.0458015267175573, 'y': 0.19083969465648856, 'z': -0.6946564885496184}
1727868204.1728275, 50.0356553, 19.5864461, 239.1, {'x': -0.93852705078125, 'y': -1.4867992309570313, 'z': -10.156203442382813}, {'x': -1.1068702290076335, 'y': 0.32061068702290074, 'z': -0.8549618320610687}
1727868205.4192429, 50.0356552, 19.5864456, 239.1, {'x': -0.9744400756835937, 'y': -1.4963760375976562, 'z': -10.172962854003906}, {'x': -1.1068702290076335, 'y': 0.46564885496183206, 'z': -0.9541984732824428}
1727868206.663099, 50.035655, 19.5864452, 239.1, {'x': -1.0582371337890624, 'y': -1.5203180541992187, 'z': -10.141838232421874}, {'x': -1.0, 'y': 0.5343511450381679, 'z': -0.5877862595419847}
1727868207.9207382, 50.035655, 19.5864452, 239.1, {'x': -0.9026140258789062, 'y': -1.5203180541992187, 'z': -10.13226142578125}, {'x': -1.2442748091603053, 'y': 0.5267175572519084, 'z': -0.8625954198473282}
1727868209.160424, 50.0356549, 19.5864445, 239.2, {'x': -0.9888052856445312, 'y': -1.4820108276367188, 'z': -10.0748005859375}, {'x': -1.1526717557251909, 'y': 0.3282442748091603, 'z': -0.8320610687022901}
1727868210.4113262, 50.0356547, 19.5864439, 239.2, {'x': -1.0127473022460938, 'y': -1.4724340209960938, 'z': -10.077194787597655}, {'x': -1.0534351145038168, 'y': 0.3511450381679389, 'z': -0.732824427480916}
1727868211.6615138, 50.0356546, 19.5864428, 239.2, {'x': -0.9696516723632812, 'y': -1.467645617675781, 'z': -10.060435375976562}, {'x': -1.0229007633587786, 'y': 0.33587786259541985, 'z': -0.7633587786259542}
1727868212.9120572, 50.0356545, 19.5864423, 239.2, {'x': -0.928950244140625, 'y': -1.5131354492187499, 'z': -10.000580334472655}, {'x': -1.0763358778625953, 'y': 0.19083969465648856, 'z': -0.9312977099236641}
1727868214.1447256, 50.0356545, 19.5864421, 239.3, {'x': -0.9792284790039062, 'y': -1.4173673828125, 'z': -10.20887587890625}, {'x': -1.2748091603053435, 'y': 0.4580152671755725, 'z': -1.0381679389312977}
1727868215.4112768, 50.0356544, 19.5864417, 239.3, {'x': -0.9217676391601562, 'y': -1.4532804077148436, 'z': -10.194510668945313}, {'x': -0.8778625954198473, 'y': 0.3053435114503817, 'z': -0.8854961832061069}
1727868216.6552033, 50.0356544, 19.5864414, 239.3, {'x': -0.9504980590820312, 'y': -1.5107412475585937, 'z': -10.091559997558592}, {'x': -1.015267175572519, 'y': 0.35877862595419846, 'z': -0.6412213740458015}
1727868217.8902707, 50.0356544, 19.5864414, 239.3, {'x': -0.9864110839843749, 'y': -1.4437036010742186, 'z': -10.232817895507813}, {'x': -1.0534351145038168, 'y': 0.42748091603053434, 'z': -1.0763358778625953}
1727868219.1305752, 50.0356544, 19.5864414, 239.3, {'x': -1.0031704956054688, 'y': -1.4245499877929686, 'z': -10.117896215820313}, {'x': -1.083969465648855, 'y': 0.3969465648854962, 'z': -0.7709923664122137}
1727868220.3848345, 50.0356544, 19.5864413, 239.3, {'x': -0.9337386474609375, 'y': -1.458068811035156, 'z': -10.228029492187499}, {'x': -1.0381679389312977, 'y': 0.48854961832061067, 'z': -0.7557251908396947}
1727868221.6301708, 50.0356544, 19.586441, 239.3, {'x': -0.9241618408203125, 'y': -1.419761584472656, 'z': -10.079588989257813}, {'x': -1.0305343511450382, 'y': 0.3893129770992366, 'z': -0.8549618320610687}
1727868222.92221, 50.0356544, 19.5864408, 239.3, {'x': -0.7685387329101562, 'y': -1.4413093994140624, 'z': -10.146626635742187}, {'x': -0.9847328244274809, 'y': 0.4580152671755725, 'z': -0.8931297709923665}
1727868224.1638265, 50.0356543, 19.5864407, 239.2, {'x': -0.9792284790039062, 'y': -1.4173673828125, 'z': -9.988609326171874}, {'x': -0.8931297709923665, 'y': 0.3893129770992366, 'z': -0.6412213740458015}
1727868225.4121928, 50.0356543, 19.5864401, 239.2, {'x': -0.97683427734375, 'y': -1.465251416015625, 'z': -10.144232434082031}, {'x': -0.9236641221374046, 'y': 0.4351145038167939, 'z': -0.8320610687022901}
1727868226.6599033, 50.0356542, 19.58644, 239.2, {'x': -0.967257470703125, 'y': -1.4437036010742186, 'z': -10.273519323730468}, {'x': -1.1145038167938932, 'y': 0.20610687022900764, 'z': -0.8396946564885496}
1727868227.984087, 50.0356542, 19.5864394, 239.1, {'x': -0.967257470703125, 'y': -1.438915197753906, 'z': -10.184933862304687}, {'x': -0.9007633587786259, 'y': 0.5038167938931297, 'z': -0.8015267175572519}
1727868229.2370462, 50.0356541, 19.5864388, 239.1, {'x': -1.01514150390625, 'y': -1.429338391113281, 'z': -10.117896215820313}, {'x': -1.2290076335877862, 'y': 0.4580152671755725, 'z': -0.9389312977099237}
1727868230.4732418, 50.0356541, 19.5864385, 239.1, {'x': -0.9600748657226562, 'y': -1.5322890624999999, 'z': -10.20169327392578}, {'x': -0.8473282442748091, 'y': 0.25190839694656486, 'z': -0.9312977099236641}
1727868231.730781, 50.0356541, 19.5864383, 239.1, {'x': -0.948103857421875, 'y': -1.4724340209960938, 'z': -10.053252770996092}, {'x': -1.1297709923664123, 'y': 0.3893129770992366, 'z': -0.6335877862595419}
1727868232.9786606, 50.0356538, 19.5864379, 238.4, {'x': -0.9792284790039062, 'y': -1.4317325927734375, 'z': -10.115502014160155}, {'x': -1.0305343511450382, 'y': 0.29770992366412213, 'z': -0.8625954198473282}
1727868234.234866, 50.035654, 19.5864386, 238.0, {'x': -0.9409212524414062, 'y': -1.4604630126953124, 'z': -10.117896215820313}, {'x': -1.083969465648855, 'y': 0.4580152671755725, 'z': -0.8473282442748091}
1727868235.4812033, 50.0356534, 19.5864425, 237.5, {'x': -1.0606313354492187, 'y': -1.4317325927734375, 'z': -10.13226142578125}, {'x': -1.083969465648855, 'y': 0.26717557251908397, 'z': -0.8320610687022901}
1727868236.7413065, 50.035652, 19.5864452, 237.1, {'x': -1.0438719238281249, 'y': -1.458068811035156, 'z': -10.177751257324218}, {'x': -1.213740458015267, 'y': 0.6030534351145038, 'z': -0.8931297709923665}
1727868237.988097, 50.035651, 19.5864447, 236.9, {'x': -0.9504980590820312, 'y': -1.4891934326171874, 'z': -10.149020837402343}, {'x': -0.7938931297709924, 'y': 0.2366412213740458, 'z': -0.6335877862595419}
